dataset,oversampling,classifier,fold,n_splits,oversample_time,train_time,n_resampled,minority_ratio,AUC,PR_AUC,F1,Precision,Recall,gc_best_k,gc_cluster_sizes,gc_cluster_n_syn
protein_homo,G-CTGAN,MLP,2,5,36.57334876060486,34.33766722679138,231128,0.5,0.9960509271367325,0.8931772066245096,0.8343313373253493,0.8636363636363636,0.806949806949807,2,"[999, 38]","[110330, 4197]"
protein_homo,G-CTGAN,RF,3,5,40.320717096328735,17.239001274108887,231128,0.5,0.9694707266788538,0.800200202621774,0.8131868131868132,0.9438775510204082,0.7142857142857143,2,"[331, 706]","[36556, 77971]"
protein_homo,G-CTGAN,LGBM,3,5,40.320717096328735,0.8629992008209229,231128,0.5,0.97760975916803,0.8504199809773386,0.814968814968815,0.8828828828828829,0.7567567567567568,2,"[331, 706]","[36556, 77971]"
protein_homo,G-CTGAN,MLP,3,5,40.320717096328735,44.773017168045044,231128,0.5,0.9916060485095826,0.8935512507056415,0.8623481781376519,0.9063829787234042,0.8223938223938224,2,"[331, 706]","[36556, 77971]"
protein_homo,G-CTGAN,RF,4,5,40.319660902023315,17.274516820907593,231128,0.5,0.9763995119988336,0.8062336377528193,0.8165938864628821,0.9396984924623115,0.722007722007722,2,"[712, 325]","[78634, 35893]"
protein_homo,G-CTGAN,LGBM,4,5,40.319660902023315,0.8490004539489746,231128,0.5,0.9894669339652207,0.8309188847632741,0.7868852459016393,0.8384279475982532,0.7413127413127413,2,"[712, 325]","[78634, 35893]"
protein_homo,G-CTGAN,MLP,4,5,40.319660902023315,37.247398376464844,231128,0.5,0.9926177060924907,0.8918724174420367,0.8571428571428571,0.9571428571428572,0.7760617760617761,2,"[712, 325]","[78634, 35893]"
abalone_19,G-CTGAN,RF,0,4,9.943000555038452,0.30899977684020996,6216,0.5,0.7924300867888139,0.028836552083060962,0.0,0.0,0.0,5,"[5, 7, 7, 2, 3]","[642, 899, 900, 257, 386]"
abalone_19,G-CTGAN,LGBM,0,4,9.943000555038452,0.06299996376037598,6216,0.5,0.6862945998071359,0.09107043599307214,0.0,0.0,0.0,5,"[5, 7, 7, 2, 3]","[642, 899, 900, 257, 386]"
abalone_19,G-CTGAN,MLP,0,4,9.943000555038452,3.886232852935791,6216,0.5,0.7414416586306654,0.044741790077155924,0.06896551724137931,0.04,0.25,5,"[5, 7, 7, 2, 3]","[642, 899, 900, 257, 386]"
abalone_19,G-CTGAN,RF,1,4,10.318999767303467,0.3000006675720215,6218,0.5,0.684604247104247,0.016512939429611663,0.0,0.0,0.0,5,"[5, 5, 7, 3, 4]","[643, 643, 899, 386, 514]"
abalone_19,G-CTGAN,LGBM,1,4,10.318999767303467,0.06400203704833984,6218,0.5,0.677425193050193,0.019113861897798533,0.0,0.0,0.0,5,"[5, 5, 7, 3, 4]","[643, 643, 899, 386, 514]"
abalone_19,G-CTGAN,MLP,1,4,10.318999767303467,4.843411445617676,6218,0.5,0.6865347490347491,0.017891167036769667,0.0,0.0,0.0,5,"[5, 5, 7, 3, 4]","[643, 643, 899, 386, 514]"
abalone_19,G-CTGAN,RF,2,4,9.821000099182129,0.30299997329711914,6218,0.5,0.752895752895753,0.020946507306510945,0.0,0.0,0.0,5,"[8, 8, 4, 2, 2]","[1029, 1028, 514, 257, 257]"
abalone_19,G-CTGAN,LGBM,2,4,9.821000099182129,0.06700015068054199,6218,0.5,0.6737451737451737,0.14213970297059808,0.0,0.0,0.0,5,"[8, 8, 4, 2, 2]","[1029, 1028, 514, 257, 257]"
abalone_19,G-CTGAN,MLP,2,4,9.821000099182129,5.858008623123169,6218,0.5,0.8318050193050194,0.029423093871622237,0.0,0.0,0.0,5,"[8, 8, 4, 2, 2]","[1029, 1028, 514, 257, 257]"
abalone_19,G-CTGAN,RF,3,4,10.250999927520752,0.29799962043762207,6218,0.5,0.7080115830115831,0.017858449738678877,0.0,0.0,0.0,5,"[5, 9, 4, 4, 2]","[643, 1157, 514, 514, 257]"
abalone_19,G-CTGAN,LGBM,3,4,10.250999927520752,0.0670003890991211,6218,0.5,0.6994449806949807,0.14000691011760846,0.0,0.0,0.0,5,"[5, 9, 4, 4, 2]","[643, 1157, 514, 514, 257]"
abalone_19,G-CTGAN,MLP,3,4,10.250999927520752,4.729027271270752,6218,0.5,0.7737693050193051,0.01889555189189854,0.0,0.0,0.0,5,"[5, 9, 4, 4, 2]","[643, 1157, 514, 514, 257]"
pageblocks,G-CTGAN,RF,0,3,8.175967454910278,0.3150010108947754,7260,0.5,0.9996694214876033,0.9476301476301475,0.6060606060606061,0.43478260869565216,1.0,4,"[3, 3, 8, 4]","[602, 602, 1605, 803]"
pageblocks,G-CTGAN,LGBM,0,3,8.175967454910278,0.0709989070892334,7260,0.5,0.9997796143250688,0.9669230769230769,0.8,0.6666666666666666,1.0,4,"[3, 3, 8, 4]","[602, 602, 1605, 803]"
pageblocks,G-CTGAN,MLP,0,3,8.175967454910278,2.813748598098755,7260,0.5,0.9964187327823691,0.4536131996658313,0.6,0.45,0.9,4,"[3, 3, 8, 4]","[602, 602, 1605, 803]"
pageblocks,G-CTGAN,RF,1,3,9.988999366760254,0.323000431060791,7070,0.48656294200848654,0.9988980716253443,0.6731922398589065,0.75,0.6,1.0,6,"[2, 7, 2, 1, 2, 5]","[380, 1331, 380, 190, 380, 950]"
pageblocks,G-CTGAN,LGBM,1,3,9.988999366760254,0.0710000991821289,7070,0.48656294200848654,0.998561371288644,0.6193001443001442,0.75,0.6,1.0,6,"[2, 7, 2, 1, 2, 5]","[380, 1331, 380, 190, 380, 950]"
pageblocks,G-CTGAN,MLP,1,3,9.988999366760254,2.3410022258758545,7070,0.48656294200848654,0.9996939087848179,0.9282627865961202,0.782608695652174,0.6428571428571429,1.0,6,"[2, 7, 2, 1, 2, 5]","[380, 1331, 380, 190, 380, 950]"
pageblocks,G-CTGAN,RF,2,3,8.167999982833862,0.3080000877380371,7260,0.5,0.9996939087848179,0.9459876543209877,0.8421052631578947,0.8,0.8888888888888888,4,"[2, 4, 9, 4]","[380, 760, 1711, 760]"
pageblocks,G-CTGAN,LGBM,2,3,8.167999982833862,0.07300090789794922,7260,0.5,0.9997551270278543,0.9535634118967451,0.8571428571428571,0.75,1.0,4,"[2, 4, 9, 4]","[380, 760, 1711, 760]"
pageblocks,G-CTGAN,MLP,2,3,8.167999982833862,1.9590845108032227,7260,0.5,0.99828588919498,0.8287037037037037,0.75,0.8571428571428571,0.6666666666666666,4,"[2, 4, 9, 4]","[380, 760, 1711, 760]"
fraud_detection,G-CTGAN,RF,0,5,33.167216062545776,32.523658752441406,454904,0.5,0.9601079113239919,0.7787021630114623,0.7619047619047619,0.7207207207207207,0.8080808080808081,7,"[267, 12, 55, 35, 4, 15, 5]","[154261, 6933, 31777, 20222, 2311, 8666, 2889]"
fraud_detection,G-CTGAN,LGBM,0,5,33.167216062545776,0.6697535514831543,454904,0.5,0.9653067438182539,0.7128962342004427,0.7247706422018348,0.6638655462184874,0.797979797979798,7,"[267, 12, 55, 35, 4, 15, 5]","[154261, 6933, 31777, 20222, 2311, 8666, 2889]"
fraud_detection,G-CTGAN,MLP,0,5,33.167216062545776,38.03476858139038,454904,0.5,0.9691455824090403,0.8160601684767711,0.8393782383419689,0.8617021276595744,0.8181818181818182,7,"[267, 12, 55, 35, 4, 15, 5]","[154261, 6933, 31777, 20222, 2311, 8666, 2889]"
fraud_detection,G-CTGAN,RF,1,5,19.24810290336609,33.70199990272522,454904,0.5,0.9678488275115255,0.8663212449785271,0.8472906403940886,0.8269230769230769,0.8686868686868687,3,"[42, 84, 267]","[24266, 48532, 154261]"
fraud_detection,G-CTGAN,LGBM,1,5,19.24810290336609,0.6730012893676758,454904,0.5,0.9682549960146992,0.8435689834644396,0.7981220657276995,0.7456140350877193,0.8585858585858586,3,"[42, 84, 267]","[24266, 48532, 154261]"
fraud_detection,G-CTGAN,MLP,1,5,19.24810290336609,31.963457584381104,454904,0.5,0.9720810446941676,0.8860671327204316,0.8938547486033519,1.0,0.8080808080808081,3,"[42, 84, 267]","[24266, 48532, 154261]"
fraud_detection,G-CTGAN,RF,2,5,22.9459969997406,34.27729845046997,454904,0.5,0.9730782399659474,0.8266183283114695,0.8350515463917526,0.84375,0.826530612244898,4,"[66, 242, 75, 11]","[38035, 139462, 43222, 6339]"
fraud_detection,G-CTGAN,LGBM,2,5,22.9459969997406,0.6629993915557861,454904,0.5,0.9627564389454497,0.8111710286287349,0.8137254901960784,0.7830188679245284,0.8469387755102041,4,"[66, 242, 75, 11]","[38035, 139462, 43222, 6339]"
fraud_detection,G-CTGAN,MLP,2,5,22.9459969997406,35.72108507156372,454904,0.5,0.977859244219996,0.8608698316095227,0.8631578947368421,0.8913043478260869,0.8367346938775511,4,"[66, 242, 75, 11]","[38035, 139462, 43222, 6339]"
fraud_detection,G-CTGAN,RF,3,5,37.34705710411072,33.201000690460205,454904,0.5,0.9672039348423188,0.8202521460472227,0.7410714285714286,0.6587301587301587,0.8469387755102041,8,"[129, 14, 20, 75, 51, 4, 49, 52]","[74341, 8068, 11526, 43222, 29391, 2305, 28238, 29967]"
fraud_detection,G-CTGAN,LGBM,3,5,37.34705710411072,0.6570003032684326,454904,0.5,0.9643621601076989,0.7775039555563449,0.7685185185185185,0.7033898305084746,0.8469387755102041,8,"[129, 14, 20, 75, 51, 4, 49, 52]","[74341, 8068, 11526, 43222, 29391, 2305, 28238, 29967]"
fraud_detection,G-CTGAN,MLP,3,5,37.34705710411072,46.09532642364502,454904,0.5,0.9658348188826206,0.8236956110796679,0.8131868131868132,0.8809523809523809,0.7551020408163265,8,"[129, 14, 20, 75, 51, 4, 49, 52]","[74341, 8068, 11526, 43222, 29391, 2305, 28238, 29967]"
fraud_detection,G-CTGAN,RF,4,5,22.79508137702942,34.13572311401367,454904,0.5,0.9591293000326239,0.7928108521088962,0.7884615384615384,0.7454545454545455,0.8367346938775511,4,"[256, 51, 17, 70]","[147530, 29391, 9797, 40340]"
fraud_detection,G-CTGAN,LGBM,4,5,22.79508137702942,0.6479988098144531,454904,0.5,0.9584134728403786,0.7919076951533193,0.7884615384615384,0.7454545454545455,0.8367346938775511,4,"[256, 51, 17, 70]","[147530, 29391, 9797, 40340]"
fraud_detection,G-CTGAN,MLP,4,5,22.79508137702942,47.75554013252258,454904,0.5,0.9613498178759043,0.7941557902064719,0.8085106382978723,0.8444444444444444,0.7755102040816326,4,"[256, 51, 17, 70]","[147530, 29391, 9797, 40340]"
