dataset,oversampling,classifier,fold,n_splits,oversample_time,train_time,n_resampled,minority_ratio,AUC,PR_AUC,F1,Precision,Recall,condition,target_ratio
credit_default,G-SMOTE,RF,0,5,4.155998945236206,0.7709996700286865,31152,0.3999743194658449,0.788516437324641,0.5637611649470067,0.5624313438300989,0.5473984319315752,0.5783132530120482,C1_grid,0.4
credit_default,G-SMOTE,LGBM,0,5,4.155998945236206,0.11299991607666016,31152,0.3999743194658449,0.7910573694607196,0.5577901733937762,0.5523012552301256,0.5580322828593389,0.5466867469879518,C1_grid,0.4
credit_default,G-SMOTE,MLP,0,5,4.155998945236206,125.65609669685364,31152,0.3999743194658449,0.7030387710946526,0.4250335022959032,0.45302357362487183,0.4146341463414634,0.4992469879518072,C1_grid,0.4
credit_default,G-SMOTE,RF,1,5,3.841999053955078,0.7510006427764893,31151,0.3999871593207281,0.7714181953407726,0.5423147496236014,0.532420749279539,0.5100069013112492,0.5568952524491334,C1_grid,0.4
credit_default,G-SMOTE,LGBM,1,5,3.841999053955078,0.11300015449523926,31151,0.3999871593207281,0.7743060835781431,0.5420397808121178,0.52422739412438,0.5309119010819165,0.517709118311982,C1_grid,0.4
credit_default,G-SMOTE,MLP,1,5,3.841999053955078,129.28047227859497,31151,0.3999871593207281,0.6739359217141684,0.40202577026128333,0.41324117861040377,0.39943741209563993,0.42803315749811605,C1_grid,0.4
credit_default,G-SMOTE,RF,2,5,3.9653408527374268,0.7959997653961182,31152,0.40000642013353876,0.7757152756354507,0.5494559980242336,0.5412612612612613,0.518646408839779,0.5659382064807837,C1_grid,0.4
credit_default,G-SMOTE,LGBM,2,5,3.9653408527374268,0.11696815490722656,31152,0.40000642013353876,0.7762301866887187,0.5452657110339815,0.5351145038167938,0.5421500386697602,0.5282592313489073,C1_grid,0.4
credit_default,G-SMOTE,MLP,2,5,3.9653408527374268,71.15860748291016,31152,0.40000642013353876,0.6656417899424149,0.37354394612365344,0.41566850113305276,0.36435868331441545,0.48379804069329313,C1_grid,0.4
credit_default,G-SMOTE,RF,3,5,3.5589983463287354,0.7379999160766602,31151,0.3999871593207281,0.7772738773673129,0.5628347617612813,0.5443619653587841,0.5126498002663116,0.5802562170308968,C1_grid,0.4
credit_default,G-SMOTE,LGBM,3,5,3.5589983463287354,0.11100029945373535,31151,0.3999871593207281,0.779261275995711,0.5707458608851677,0.5506692160611854,0.5590062111801242,0.5425772418990203,C1_grid,0.4
credit_default,G-SMOTE,MLP,3,5,3.5589983463287354,55.74181056022644,31151,0.3999871593207281,0.7035797525943502,0.4222914780400138,0.4457538994800693,0.4127086007702182,0.4845516201959307,C1_grid,0.4
credit_default,G-SMOTE,RF,4,5,5.042998552322388,0.7349998950958252,31151,0.3999871593207281,0.7738374548525568,0.5519735187278444,0.5315186246418337,0.5064846416382253,0.5591559909570459,C1_grid,0.4
credit_default,G-SMOTE,LGBM,4,5,5.042998552322388,0.11300039291381836,31151,0.3999871593207281,0.7714902796629809,0.5559220251320969,0.5319476520400308,0.5436664044059796,0.520723436322532,C1_grid,0.4
credit_default,G-SMOTE,MLP,4,5,5.042998552322388,71.36093997955322,31151,0.3999871593207281,0.6868464334628648,0.40062482960646206,0.4128324187420853,0.4692898272552783,0.36850037678975134,C1_grid,0.4
credit_default,G-SMOTE,RF,0,5,4.149999618530273,0.9279994964599609,37383,0.49998662493646845,0.7861837439655883,0.5630852553202212,0.5592176747555234,0.5387299371946964,0.5813253012048193,C1_grid,0.5
credit_default,G-SMOTE,LGBM,0,5,4.149999618530273,0.12900018692016602,37383,0.49998662493646845,0.7851817157327942,0.5534677277661599,0.5252525252525253,0.5954198473282443,0.46987951807228917,C1_grid,0.5
credit_default,G-SMOTE,MLP,0,5,4.149999618530273,85.12396740913391,37383,0.49998662493646845,0.6852156592981515,0.39007724511828235,0.42871865338371695,0.39418825015792797,0.46987951807228917,C1_grid,0.5
credit_default,G-SMOTE,RF,1,5,3.837999105453491,0.918999195098877,37381,0.4999866242208609,0.7691537477961468,0.541605528464754,0.5307748008689356,0.510801393728223,0.5523737754333082,C1_grid,0.5
credit_default,G-SMOTE,LGBM,1,5,3.837999105453491,0.13199996948242188,37381,0.4999866242208609,0.7714572208574938,0.5352649913134975,0.511101801424382,0.5754716981132075,0.45968349660889224,C1_grid,0.5
credit_default,G-SMOTE,MLP,1,5,3.837999105453491,121.48189115524292,37381,0.4999866242208609,0.6883619781163609,0.42226058006943573,0.4369803791153974,0.39107142857142857,0.49510173323285606,C1_grid,0.5
credit_default,G-SMOTE,RF,2,5,4.010998487472534,0.9210007190704346,37383,0.5000133750635316,0.7726496761607793,0.5473988405830391,0.5355467340310357,0.5138504155124654,0.5591559909570459,C1_grid,0.5
credit_default,G-SMOTE,LGBM,2,5,4.010998487472534,0.13400030136108398,37383,0.5000133750635316,0.7716386411315077,0.5421087739922952,0.5082732286805262,0.5815533980582525,0.45139412207987945,C1_grid,0.5
credit_default,G-SMOTE,MLP,2,5,4.010998487472534,113.84605717658997,37383,0.5000133750635316,0.6600842015838877,0.3697263799408405,0.39633147723550605,0.3505214368482039,0.4559155990957046,C1_grid,0.5
credit_default,G-SMOTE,RF,3,5,3.4849982261657715,0.9099998474121094,37380,0.4999732477260567,0.7757309180946323,0.562056808568002,0.5475339528234452,0.5207341944255608,0.5772418990203466,C1_grid,0.5
credit_default,G-SMOTE,LGBM,3,5,3.4849982261657715,0.13299942016601562,37380,0.4999732477260567,0.7778157998836006,0.568049466747569,0.5416666666666667,0.6057781919850885,0.4898266767143934,C1_grid,0.5
credit_default,G-SMOTE,MLP,3,5,3.4849982261657715,81.87976050376892,37380,0.4999732477260567,0.6955156617300463,0.4094810628176238,0.4405940594059406,0.4150566289140573,0.4694800301431801,C1_grid,0.5
credit_default,G-SMOTE,RF,4,5,5.02623438835144,0.93399977684021,37381,0.4999866242208609,0.7711480000793411,0.5453833037977315,0.5319379285456514,0.510387811634349,0.5553880934438583,C1_grid,0.5
credit_default,G-SMOTE,LGBM,4,5,5.02623438835144,0.12999963760375977,37381,0.4999866242208609,0.7672081161463883,0.5472036766049818,0.5030042918454936,0.584247258225324,0.44159758854559156,C1_grid,0.5
credit_default,G-SMOTE,MLP,4,5,5.02623438835144,60.045055866241455,37381,0.4999866242208609,0.6963618865192803,0.4253394988879009,0.4464464464464465,0.40059880239520956,0.5041446872645065,C1_grid,0.5
credit_default,CTGAN,RF,0,5,0.0010013580322265625,0.5839977264404297,24000,0.22116666666666668,0.7912423183745255,0.5650857161147145,0.5576102418207681,0.5283018867924528,0.5903614457831325,C1_grid,0.2
credit_default,CTGAN,LGBM,0,5,0.0010013580322265625,0.09299945831298828,24000,0.22116666666666668,0.7959795087885789,0.5640576648166062,0.5549169859514687,0.4817073170731707,0.6543674698795181,C1_grid,0.2
credit_default,CTGAN,MLP,0,5,0.0010013580322265625,54.71200084686279,24000,0.22116666666666668,0.7056797932311437,0.4292780050203936,0.4362934362934363,0.44770206022187004,0.4254518072289157,C1_grid,0.2
credit_default,CTGAN,RF,1,5,0.0009989738464355469,0.5819997787475586,24000,0.22120833333333334,0.7739326803386061,0.5411278153667323,0.5359712230215828,0.5127322780454233,0.5614167294649586,C1_grid,0.2
credit_default,CTGAN,LGBM,1,5,0.0009989738464355469,0.0930016040802002,24000,0.22120833333333334,0.7782757204360344,0.5513805733937805,0.5412903225806451,0.47320924985899604,0.6322532027128862,C1_grid,0.2
credit_default,CTGAN,MLP,1,5,0.0009989738464355469,51.17900109291077,24000,0.22120833333333334,0.6994839278569783,0.4109540441257462,0.42684451854939554,0.47761194029850745,0.3858327053504145,C1_grid,0.2
credit_default,CTGAN,RF,2,5,0.0009987354278564453,0.5859982967376709,24000,0.22120833333333334,0.7781493712940879,0.5501054963823777,0.5377730039384175,0.5122783083219645,0.5659382064807837,C1_grid,0.2
credit_default,CTGAN,LGBM,2,5,0.0009987354278564453,0.09400010108947754,24000,0.22120833333333334,0.7833120278738948,0.5518544550885682,0.5295250320924262,0.461151481274455,0.6217030896759608,C1_grid,0.2
credit_default,CTGAN,MLP,2,5,0.0009987354278564453,54.71576380729675,24000,0.22120833333333334,0.7043597791413774,0.42710627596450057,0.43747518856689166,0.462248322147651,0.4152223059532781,C1_grid,0.2
credit_default,CTGAN,RF,3,5,0.00099945068359375,0.5983841419219971,24000,0.22120833333333334,0.7763326689857285,0.5589173844693595,0.5479063165365508,0.5177733065057009,0.5817633760361718,C1_grid,0.2
credit_default,CTGAN,LGBM,3,5,0.00099945068359375,0.09599995613098145,24000,0.22120833333333334,0.7845666498577423,0.5689036257476403,0.5442220787604907,0.47600225861095424,0.6352675207234363,C1_grid,0.2
credit_default,CTGAN,MLP,3,5,0.00099945068359375,74.22359657287598,24000,0.22120833333333334,0.7101155590703605,0.42968067189198733,0.4263870685889035,0.5072765072765073,0.3677467972871138,C1_grid,0.2
credit_default,CTGAN,RF,4,5,0.0,0.5729978084564209,24000,0.22120833333333334,0.7751250550106586,0.5574617989171824,0.5388193202146692,0.5129427792915532,0.5674453654860587,C1_grid,0.2
credit_default,CTGAN,LGBM,4,5,0.0,0.09299898147583008,24000,0.22120833333333334,0.7795570313579703,0.5667154675126261,0.5316129032258065,0.4647490129723632,0.6209495101733233,C1_grid,0.2
credit_default,CTGAN,MLP,4,5,0.0,87.58828377723694,24000,0.22120833333333334,0.6949453570197793,0.403928045145561,0.4053826745164003,0.4586108468125595,0.3632253202712886,C1_grid,0.2
credit_default,CTGAN,RF,0,5,38.26836347579956,0.6659994125366211,26702,0.2999775297730507,0.7906915010212081,0.563678515818558,0.5519125683060109,0.5729335494327391,0.5323795180722891,C1_grid,0.3
credit_default,CTGAN,LGBM,0,5,38.26836347579956,0.10899901390075684,26702,0.2999775297730507,0.7973617500825219,0.5620844311374765,0.5632530120481928,0.5632530120481928,0.5632530120481928,C1_grid,0.3
credit_default,CTGAN,MLP,0,5,38.26836347579956,82.25526928901672,26702,0.2999775297730507,0.7190367312572207,0.4216226246513463,0.43532858936793645,0.49010367577756836,0.39156626506024095,C1_grid,0.3
credit_default,CTGAN,RF,1,5,27.878545999526978,0.6199984550476074,26701,0.29998876446575035,0.7743625254411698,0.5458647831202526,0.5340557275541796,0.548926014319809,0.5199698568198945,C1_grid,0.3
credit_default,CTGAN,LGBM,1,5,27.878545999526978,0.10000157356262207,26701,0.29998876446575035,0.780694818685353,0.5575069396989301,0.5375854214123007,0.541698546289212,0.53353428786737,C1_grid,0.3
credit_default,CTGAN,MLP,1,5,27.878545999526978,61.34431791305542,26701,0.29998876446575035,0.7012020181675068,0.4241015589566137,0.4402464065708419,0.48375451263537905,0.40391861341371516,C1_grid,0.3
credit_default,CTGAN,RF,2,5,28.02679443359375,0.6269998550415039,26701,0.29998876446575035,0.7784305324031929,0.5516944197312292,0.5343570057581574,0.5446009389671361,0.5244913338357197,C1_grid,0.3
credit_default,CTGAN,LGBM,2,5,28.02679443359375,0.10700225830078125,26701,0.29998876446575035,0.7826786695395037,0.5503526900598794,0.5353383458646617,0.5341335333833458,0.5365486058779201,C1_grid,0.3
credit_default,CTGAN,MLP,2,5,28.02679443359375,60.28400111198425,26701,0.29998876446575035,0.6939789916935317,0.4013034594582605,0.4201544087769199,0.4559082892416226,0.3896006028636021,C1_grid,0.3
credit_default,CTGAN,RF,3,5,27.484720945358276,0.6319983005523682,26701,0.29998876446575035,0.7759512832541346,0.5628890983561203,0.5475166210402815,0.5691056910569106,0.5275056518462697,C1_grid,0.3
credit_default,CTGAN,LGBM,3,5,27.484720945358276,0.10500025749206543,26701,0.29998876446575035,0.7826677843230629,0.5677432291250233,0.5547112462006079,0.5593869731800766,0.5501130369253956,C1_grid,0.3
credit_default,CTGAN,MLP,3,5,27.484720945358276,116.30625033378601,26701,0.29998876446575035,0.7232836069769238,0.4501208043273768,0.4419114423498466,0.5283018867924528,0.37980406932931426,C1_grid,0.3
credit_default,CTGAN,RF,4,5,27.123969554901123,0.6109986305236816,26701,0.29998876446575035,0.7745714409656008,0.5561716081279495,0.5278752436647173,0.5468497576736672,0.5101733232856066,C1_grid,0.3
credit_default,CTGAN,LGBM,4,5,27.123969554901123,0.0989995002746582,26701,0.29998876446575035,0.7794764001250751,0.5588174049346131,0.5308270676691729,0.5296324081020255,0.5320271288620949,C1_grid,0.3
credit_default,CTGAN,MLP,4,5,27.123969554901123,62.123443603515625,26701,0.29998876446575035,0.7128498448090661,0.41557548793023974,0.47155049786628733,0.44646464646464645,0.4996232102486812,C1_grid,0.3
credit_default,CTGAN,RF,0,5,28.287237882614136,0.7109978199005127,31153,0.3999935800725452,0.7867758222530533,0.5604255353144596,0.5245901639344263,0.6372443487621098,0.4457831325301205,C1_grid,0.4
credit_default,CTGAN,LGBM,0,5,28.287237882614136,0.10200023651123047,31153,0.3999935800725452,0.7956005851316224,0.5607421271497124,0.5134764732754682,0.6527293844367015,0.42319277108433734,C1_grid,0.4
credit_default,CTGAN,MLP,0,5,28.287237882614136,75.04100060462952,31153,0.3999935800725452,0.7165441517783463,0.417715482044196,0.43879907621247116,0.44881889763779526,0.4292168674698795,C1_grid,0.4
credit_default,CTGAN,RF,1,5,28.453919410705566,0.7569994926452637,31151,0.3999871593207281,0.774031776123834,0.5467890869898308,0.5011047282368537,0.6057692307692307,0.4272795779954785,C1_grid,0.4
credit_default,CTGAN,LGBM,1,5,28.453919410705566,0.11700034141540527,31151,0.3999871593207281,0.7790769529973129,0.5530982968777958,0.5106382978723404,0.620021528525296,0.43406179351921625,C1_grid,0.4
credit_default,CTGAN,MLP,1,5,28.453919410705566,114.37700009346008,31151,0.3999871593207281,0.6876614539649684,0.3897143855988805,0.39674649796656125,0.49548532731376976,0.3308214016578749,C1_grid,0.4
credit_default,CTGAN,RF,2,5,28.262773752212524,0.7199974060058594,31151,0.3999871593207281,0.7772032444072967,0.553641552648612,0.500891265597148,0.6128680479825518,0.4235116804822909,C1_grid,0.4
credit_default,CTGAN,LGBM,2,5,28.262773752212524,0.11099982261657715,31151,0.3999871593207281,0.7834445049895413,0.5499411892325199,0.5009041591320074,0.6259887005649718,0.41748304446119067,C1_grid,0.4
credit_default,CTGAN,MLP,2,5,28.262773752212524,71.43357491493225,31151,0.3999871593207281,0.6899457367928863,0.39525681130351425,0.3885209713024282,0.4690831556503198,0.3315749811605124,C1_grid,0.4
credit_default,CTGAN,RF,3,5,27.755146503448486,0.7409987449645996,31151,0.3999871593207281,0.774177073605511,0.5603196049827983,0.5206463195691203,0.6437291897891232,0.4370761115297664,C1_grid,0.4
credit_default,CTGAN,LGBM,3,5,27.755146503448486,0.12599992752075195,31151,0.3999871593207281,0.7833910464821319,0.5644414272422357,0.5265981224854716,0.6472527472527473,0.44385832705350414,C1_grid,0.4
credit_default,CTGAN,MLP,3,5,27.755146503448486,145.56100130081177,31151,0.3999871593207281,0.7028476209996629,0.4104724001080522,0.4377238360525269,0.463743676222597,0.41446872645064053,C1_grid,0.4
credit_default,CTGAN,RF,4,5,27.170650482177734,0.7199985980987549,31151,0.3999871593207281,0.7693107368065936,0.5539541582061221,0.5118942731277533,0.616118769883351,0.43782969103240393,C1_grid,0.4
credit_default,CTGAN,LGBM,4,5,27.170650482177734,0.11600136756896973,31151,0.3999871593207281,0.7796001690675691,0.5470782247850583,0.5011266336187472,0.6233183856502242,0.4189902034664657,C1_grid,0.4
credit_default,CTGAN,MLP,4,5,27.170650482177734,73.01457047462463,31151,0.3999871593207281,0.7069397367003217,0.4133472587660081,0.4436334144363342,0.48024582967515367,0.41220798794272795,C1_grid,0.4
credit_default,CTGAN,RF,0,5,27.47257947921753,0.8719997406005859,37384,0.5,0.7833709893082605,0.5537366839055347,0.48219441770933585,0.668,0.3772590361445783,C1_grid,0.5
credit_default,CTGAN,LGBM,0,5,27.47257947921753,0.12199997901916504,37384,0.5,0.7958467001567915,0.550361192433558,0.4810495626822158,0.678082191780822,0.3727409638554217,C1_grid,0.5
credit_default,CTGAN,MLP,0,5,27.47257947921753,163.5760006904602,37384,0.5,0.7051305876330665,0.40592163448082735,0.41644794400699914,0.4968684759916493,0.35843373493975905,C1_grid,0.5
credit_default,CTGAN,RF,1,5,28.013967514038086,0.9199981689453125,37382,0.5,0.7726655605136596,0.5438064533585977,0.48220218319886093,0.6512820512820513,0.38281838733986434,C1_grid,0.5
credit_default,CTGAN,LGBM,1,5,28.013967514038086,0.12000060081481934,37382,0.5,0.7773355602604777,0.5346442356142452,0.46789883268482485,0.6598079561042524,0.3624717407686511,C1_grid,0.5
credit_default,CTGAN,MLP,1,5,28.013967514038086,142.56399965286255,37382,0.5,0.6952536908543702,0.3906931254073921,0.42318380309646686,0.4471476510067114,0.40165787490580257,C1_grid,0.5
credit_default,CTGAN,RF,2,5,26.849215984344482,0.9280016422271729,37382,0.5,0.7745820842883431,0.5489966978985903,0.4707574304889741,0.6469038208168643,0.3700075357950264,C1_grid,0.5
credit_default,CTGAN,LGBM,2,5,26.849215984344482,0.1230015754699707,37382,0.5,0.783825165040039,0.5452413047532844,0.46611409068746956,0.6602209944751382,0.3602110022607385,C1_grid,0.5
credit_default,CTGAN,MLP,2,5,26.849215984344482,85.73807144165039,37382,0.5,0.6807764336192893,0.3770222816082882,0.41808806029353435,0.44137353433835846,0.3971363978899774,C1_grid,0.5
credit_default,CTGAN,RF,3,5,27.506827116012573,0.8779973983764648,37382,0.5,0.7747107717360436,0.5589277752634234,0.49831325301204815,0.6911764705882353,0.3896006028636021,C1_grid,0.5
credit_default,CTGAN,LGBM,3,5,27.506827116012573,0.12499880790710449,37382,0.5,0.7838930565381367,0.5649566510068489,0.48598130841121506,0.6997167138810199,0.37226827430293896,C1_grid,0.5
credit_default,CTGAN,MLP,3,5,27.506827116012573,137.8800778388977,37382,0.5,0.7024342246686097,0.4200953890431091,0.4457096380642538,0.4840989399293286,0.4129615674453655,C1_grid,0.5
credit_default,CTGAN,RF,4,5,27.505375385284424,0.9219985008239746,37382,0.5,0.7671246628203419,0.5547733376361902,0.4783230109575988,0.6502590673575129,0.37829691032403917,C1_grid,0.5
credit_default,CTGAN,LGBM,4,5,27.505375385284424,0.11900043487548828,37382,0.5,0.7789726161819468,0.5594691116584123,0.47292069632495165,0.659919028340081,0.36850037678975134,C1_grid,0.5
credit_default,CTGAN,MLP,4,5,27.505375385284424,95.5626974105835,37382,0.5,0.6813928593947723,0.38366875905528847,0.426000734484025,0.4154727793696275,0.4370761115297664,C1_grid,0.5
credit_default,TVAE,RF,0,5,0.0,0.5979993343353271,24000,0.22116666666666668,0.7912423183745255,0.5650857161147145,0.5576102418207681,0.5283018867924528,0.5903614457831325,C1_grid,0.2
credit_default,TVAE,LGBM,0,5,0.0,0.09300065040588379,24000,0.22116666666666668,0.7959795087885789,0.5640576648166062,0.5549169859514687,0.4817073170731707,0.6543674698795181,C1_grid,0.2
credit_default,TVAE,MLP,0,5,0.0,55.05986523628235,24000,0.22116666666666668,0.7056797932311437,0.4292780050203936,0.4362934362934363,0.44770206022187004,0.4254518072289157,C1_grid,0.2
credit_default,TVAE,RF,1,5,0.0009996891021728516,0.5559995174407959,24000,0.22120833333333334,0.7739326803386061,0.5411278153667323,0.5359712230215828,0.5127322780454233,0.5614167294649586,C1_grid,0.2
credit_default,TVAE,LGBM,1,5,0.0009996891021728516,0.09800004959106445,24000,0.22120833333333334,0.7782757204360344,0.5513805733937805,0.5412903225806451,0.47320924985899604,0.6322532027128862,C1_grid,0.2
credit_default,TVAE,MLP,1,5,0.0009996891021728516,51.286988973617554,24000,0.22120833333333334,0.6994839278569783,0.4109540441257462,0.42684451854939554,0.47761194029850745,0.3858327053504145,C1_grid,0.2
credit_default,TVAE,RF,2,5,0.0,0.601999044418335,24000,0.22120833333333334,0.7781493712940879,0.5501054963823777,0.5377730039384175,0.5122783083219645,0.5659382064807837,C1_grid,0.2
credit_default,TVAE,LGBM,2,5,0.0,0.10199999809265137,24000,0.22120833333333334,0.7833120278738948,0.5518544550885682,0.5295250320924262,0.461151481274455,0.6217030896759608,C1_grid,0.2
credit_default,TVAE,MLP,2,5,0.0,55.01761269569397,24000,0.22120833333333334,0.7043597791413774,0.42710627596450057,0.43747518856689166,0.462248322147651,0.4152223059532781,C1_grid,0.2
credit_default,TVAE,RF,3,5,0.00099945068359375,0.591998815536499,24000,0.22120833333333334,0.7763326689857285,0.5589173844693595,0.5479063165365508,0.5177733065057009,0.5817633760361718,C1_grid,0.2
credit_default,TVAE,LGBM,3,5,0.00099945068359375,0.10400104522705078,24000,0.22120833333333334,0.7845666498577423,0.5689036257476403,0.5442220787604907,0.47600225861095424,0.6352675207234363,C1_grid,0.2
credit_default,TVAE,MLP,3,5,0.00099945068359375,75.01706433296204,24000,0.22120833333333334,0.7101155590703605,0.42968067189198733,0.4263870685889035,0.5072765072765073,0.3677467972871138,C1_grid,0.2
credit_default,TVAE,RF,4,5,0.0,0.5979998111724854,24000,0.22120833333333334,0.7751250550106586,0.5574617989171824,0.5388193202146692,0.5129427792915532,0.5674453654860587,C1_grid,0.2
credit_default,TVAE,LGBM,4,5,0.0,0.0950005054473877,24000,0.22120833333333334,0.7795570313579703,0.5667154675126261,0.5316129032258065,0.4647490129723632,0.6209495101733233,C1_grid,0.2
credit_default,TVAE,MLP,4,5,0.0,87.86099982261658,24000,0.22120833333333334,0.6949453570197793,0.403928045145561,0.4053826745164003,0.4586108468125595,0.3632253202712886,C1_grid,0.2
credit_default,TVAE,RF,0,5,30.23288917541504,0.6579980850219727,26702,0.2999775297730507,0.7877012921119408,0.5622941601814001,0.550197628458498,0.5790349417637272,0.5240963855421686,C1_grid,0.3
credit_default,TVAE,LGBM,0,5,30.23288917541504,0.10400009155273438,26702,0.2999775297730507,0.7957790064367057,0.5627065887939933,0.5580172737514082,0.5565543071161049,0.5594879518072289,C1_grid,0.3
credit_default,TVAE,MLP,0,5,30.23288917541504,98.45095944404602,26702,0.2999775297730507,0.6960139358805083,0.3952223879950786,0.3662870159453303,0.46366782006920415,0.30271084337349397,C1_grid,0.3
credit_default,TVAE,RF,1,5,20.49477505683899,0.6610002517700195,26701,0.29998876446575035,0.7752550325580855,0.5442847219442585,0.5298273155416012,0.5528255528255528,0.5086661642803316,C1_grid,0.3
credit_default,TVAE,LGBM,1,5,20.49477505683899,0.10100030899047852,26701,0.29998876446575035,0.7809477588629449,0.5568460009701834,0.5359576078728236,0.538403041825095,0.53353428786737,C1_grid,0.3
credit_default,TVAE,MLP,1,5,20.49477505683899,85.46945858001709,26701,0.29998876446575035,0.697677143190265,0.40586669042626455,0.4120351023819473,0.4624765478424015,0.3715146948003014,C1_grid,0.3
credit_default,TVAE,RF,2,5,19.801334142684937,0.6589987277984619,26701,0.29998876446575035,0.7774874695032519,0.5492200206208123,0.5351118085523735,0.55810147299509,0.5139412207987942,C1_grid,0.3
credit_default,TVAE,LGBM,2,5,19.801334142684937,0.10799956321716309,26701,0.29998876446575035,0.782487089730145,0.5506190595685377,0.5333839150227617,0.5370511841100076,0.5297663903541824,C1_grid,0.3
credit_default,TVAE,MLP,2,5,19.801334142684937,66.28275775909424,26701,0.29998876446575035,0.6860663262846047,0.40638259916156205,0.407052510540437,0.4141965678627145,0.40015071590052753,C1_grid,0.3
credit_default,TVAE,RF,3,5,19.62251591682434,0.6379988193511963,26701,0.29998876446575035,0.7754830576847129,0.5608250864477043,0.5478912100906583,0.5743801652892562,0.5237377543330821,C1_grid,0.3
credit_default,TVAE,LGBM,3,5,19.62251591682434,0.10799980163574219,26701,0.29998876446575035,0.78392127746965,0.5660349138108111,0.5560165975103735,0.5566465256797583,0.5553880934438583,C1_grid,0.3
credit_default,TVAE,MLP,3,5,19.62251591682434,86.11600089073181,26701,0.29998876446575035,0.7219004588078415,0.45281272480478346,0.4501448076127431,0.4990825688073395,0.40994724943481536,C1_grid,0.3
credit_default,TVAE,RF,4,5,20.554702043533325,0.6479980945587158,26701,0.29998876446575035,0.7718860983852628,0.5532857961298275,0.5244727417429367,0.5556492411467117,0.49660889223813115,C1_grid,0.3
credit_default,TVAE,LGBM,4,5,20.554702043533325,0.11400008201599121,26701,0.29998876446575035,0.7805814511719025,0.5600921430330345,0.534502478078536,0.5408950617283951,0.5282592313489073,C1_grid,0.3
credit_default,TVAE,MLP,4,5,20.554702043533325,98.91939091682434,26701,0.29998876446575035,0.7060961727417732,0.42580215461736254,0.46113007205157375,0.46412213740458014,0.4581763376036172,C1_grid,0.3
credit_default,TVAE,RF,0,5,19.413755655288696,0.7459993362426758,31153,0.3999935800725452,0.7845473288702756,0.5604910174558511,0.5188172043010753,0.6404867256637168,0.43599397590361444,C1_grid,0.4
credit_default,TVAE,LGBM,0,5,19.413755655288696,0.11600208282470703,31153,0.3999935800725452,0.7946527924626589,0.5623519080951958,0.5109689213893968,0.65,0.42093373493975905,C1_grid,0.4
credit_default,TVAE,MLP,0,5,19.413755655288696,72.09199905395508,31153,0.3999935800725452,0.7055531092692688,0.41393411493585763,0.4220858895705521,0.4619516562220233,0.3885542168674699,C1_grid,0.4
credit_default,TVAE,RF,1,5,19.96759796142578,0.7860007286071777,31151,0.3999871593207281,0.7729656699624952,0.5452542536841279,0.4975435462259938,0.6107456140350878,0.41974378296910325,C1_grid,0.4
credit_default,TVAE,LGBM,1,5,19.96759796142578,0.12199997901916504,31151,0.3999871593207281,0.7792242662598123,0.5520549955829521,0.5037963376507368,0.618421052631579,0.4250188394875659,C1_grid,0.4
credit_default,TVAE,MLP,1,5,19.96759796142578,71.14200139045715,31151,0.3999871593207281,0.6891936086524408,0.397347713702943,0.39566160520607374,0.4662576687116564,0.3436322532027129,C1_grid,0.4
credit_default,TVAE,RF,2,5,20.577479124069214,0.8080003261566162,31151,0.3999871593207281,0.7767592888389764,0.5489428875401801,0.5004516711833785,0.6245772266065389,0.41748304446119067,C1_grid,0.4
credit_default,TVAE,LGBM,2,5,20.577479124069214,0.11500000953674316,31151,0.3999871593207281,0.7823921867690276,0.5510451061555862,0.49657690552259237,0.6296296296296297,0.40994724943481536,C1_grid,0.4
credit_default,TVAE,MLP,2,5,20.577479124069214,71.62400150299072,31151,0.3999871593207281,0.6706223811983445,0.37929632914460254,0.37885835095137416,0.43159922928709055,0.33760361718161264,C1_grid,0.4
credit_default,TVAE,RF,3,5,20.817399740219116,0.7499992847442627,31151,0.3999871593207281,0.772656126659411,0.5586561036803229,0.5157515751575157,0.6402234636871509,0.43180105501130367,C1_grid,0.4
credit_default,TVAE,LGBM,3,5,20.817399740219116,0.11800003051757812,31151,0.3999871593207281,0.7824408074024632,0.5693552327972153,0.5172727272727273,0.6517754868270332,0.4287867370007536,C1_grid,0.4
credit_default,TVAE,MLP,3,5,20.817399740219116,71.5985643863678,31151,0.3999871593207281,0.6896747352191258,0.4008259618134431,0.4315829819854351,0.4391575663026521,0.4242652599849284,C1_grid,0.4
credit_default,TVAE,RF,4,5,20.464918613433838,0.7549986839294434,31151,0.3999871593207281,0.7670026677649716,0.5515033821426754,0.5011205737337516,0.6183628318584071,0.4212509419743783,C1_grid,0.4
credit_default,TVAE,LGBM,4,5,20.464918613433838,0.10899996757507324,31151,0.3999871593207281,0.7799723628386129,0.5544304910663075,0.502009825815096,0.6162280701754386,0.4235116804822909,C1_grid,0.4
credit_default,TVAE,MLP,4,5,20.464918613433838,98.0367705821991,31151,0.3999871593207281,0.6887491692967231,0.3958075123311411,0.428033157498116,0.42803315749811605,0.42803315749811605,C1_grid,0.4
credit_default,TVAE,RF,0,5,20.47418451309204,0.9649984836578369,37384,0.5,0.7811756980834297,0.5557860743816952,0.4782608695652174,0.6671159029649596,0.3727409638554217,C1_grid,0.5
credit_default,TVAE,LGBM,0,5,20.47418451309204,0.12299966812133789,37384,0.5,0.7932757087854844,0.568351776132172,0.4775390625,0.6791666666666667,0.3682228915662651,C1_grid,0.5
