dataset,oversampling,classifier,fold,n_splits,oversample_time,train_time,n_resampled,minority_ratio,AUC,PR_AUC,F1,Precision,Recall,ga_best_k,ga_best_cv_auc,ga_ga_time,ga_gens_run,ga_fell_back,ga_surrogate,ga_ratio_vec,surrogate
mammography,GA-G-CTGAN,LGBM,1,5,61.05700087547302,0.05999922752380371,10969,0.20339137569514085,0.942408906882591,0.725842148431947,0.6356589147286822,0.5324675324675324,0.7884615384615384,8,0.9920436992701662,48.53,7,False,ensemble,"[9.655, 9.788, 9.595, 9.929, 9.867, 9.864, 9.718, 9.801]",ensemble
mammography,GA-G-CTGAN,MLP,1,5,61.05700087547302,4.993306636810303,10969,0.20339137569514085,0.9518746699524732,0.7266549102034323,0.6796116504854369,0.6862745098039216,0.6730769230769231,8,0.9920436992701662,48.53,7,False,ensemble,"[9.655, 9.788, 9.595, 9.929, 9.867, 9.864, 9.718, 9.801]",ensemble
mammography,GA-G-CTGAN,RF,2,5,111.67850756645203,0.3100004196166992,10987,0.20469645945207973,0.9419644428797747,0.5736944040879726,0.5333333333333333,0.43373493975903615,0.6923076923076923,7,0.9902597162132841,100.5,15,False,ensemble,"[9.568, 9.983, 9.932, 9.852, 9.635, 9.968, 9.829]",ensemble
mammography,GA-G-CTGAN,LGBM,2,5,111.67850756645203,0.06199836730957031,10987,0.20469645945207973,0.94314381270903,0.610350985211568,0.5179856115107914,0.41379310344827586,0.6923076923076923,7,0.9902597162132841,100.5,15,False,ensemble,"[9.568, 9.983, 9.932, 9.852, 9.635, 9.968, 9.829]",ensemble
mammography,GA-G-CTGAN,MLP,2,5,111.67850756645203,9.819391965866089,10987,0.20469645945207973,0.9494543214222848,0.5828831206787441,0.5576923076923077,0.5576923076923077,0.5576923076923077,7,0.9902597162132841,100.5,15,False,ensemble,"[9.568, 9.983, 9.932, 9.852, 9.635, 9.968, 9.829]",ensemble
mammography,GA-G-CTGAN,RF,3,5,107.6949999332428,0.32200002670288086,10949,0.2018449173440497,0.9607944139194139,0.6771359046147897,0.5573770491803278,0.4857142857142857,0.6538461538461539,9,0.9901471819885097,92.91,13,False,ensemble,"[9.56, 9.702, 9.616, 9.886, 9.681, 9.917, 9.849, 9.631, 9.918]",ensemble
mammography,GA-G-CTGAN,LGBM,3,5,107.6949999332428,0.06000041961669922,10949,0.2018449173440497,0.9748432657086502,0.7405196377446818,0.5967741935483871,0.5138888888888888,0.7115384615384616,9,0.9901471819885097,92.91,13,False,ensemble,"[9.56, 9.702, 9.616, 9.886, 9.681, 9.917, 9.849, 9.631, 9.918]",ensemble
mammography,GA-G-CTGAN,MLP,3,5,107.6949999332428,6.744136571884155,10949,0.2018449173440497,0.9677461961115806,0.6612648817708479,0.6021505376344086,0.6829268292682927,0.5384615384615384,9,0.9901471819885097,92.91,13,False,ensemble,"[9.56, 9.702, 9.616, 9.886, 9.681, 9.917, 9.849, 9.631, 9.918]",ensemble
mammography,GA-G-CTGAN,RF,4,5,64.50999975204468,0.33899974822998047,10966,0.20308225424037935,0.9154515356438435,0.5948060928708712,0.5481481481481482,0.4457831325301205,0.7115384615384616,8,0.9894623750534296,50.02,7,False,ensemble,"[9.731, 9.786, 9.573, 9.56, 9.835, 9.737, 9.784, 9.883]",ensemble
mammography,GA-G-CTGAN,LGBM,4,5,64.50999975204468,0.06795954704284668,10966,0.20308225424037935,0.9377069244857706,0.6350402056752046,0.5616438356164384,0.43617021276595747,0.7884615384615384,8,0.9894623750534296,50.02,7,False,ensemble,"[9.731, 9.786, 9.573, 9.56, 9.835, 9.737, 9.784, 9.883]",ensemble
mammography,GA-G-CTGAN,MLP,4,5,64.50999975204468,11.127472400665283,10966,0.20308225424037935,0.9059198013524936,0.6075778304147562,0.5405405405405406,0.4166666666666667,0.7692307692307693,8,0.9894623750534296,50.02,7,False,ensemble,"[9.731, 9.786, 9.573, 9.56, 9.835, 9.737, 9.784, 9.883]",ensemble
protein_homo,GA-G-CTGAN,RF,0,5,34.445613861083984,6.3760011196136475,126960,0.08976055450535601,0.9855908015006004,0.8555557633193246,0.8102345415778252,0.9090909090909091,0.7307692307692307,2,0.0,0.0,0,True,ensemble,"[10.0, 10.0]",ensemble
protein_homo,GA-G-CTGAN,LGBM,0,5,34.445613861083984,0.5379993915557861,126960,0.08976055450535601,0.9922602993213218,0.8752094276973554,0.7741935483870968,0.7248322147651006,0.8307692307692308,2,0.0,0.0,0,True,ensemble,"[10.0, 10.0]",ensemble
protein_homo,GA-G-CTGAN,MLP,0,5,34.445613861083984,24.163057804107666,126960,0.08976055450535601,0.9825816131188047,0.8446841039285904,0.8015564202334631,0.8110236220472441,0.7923076923076923,2,0.0,0.0,0,True,ensemble,"[10.0, 10.0]",ensemble
protein_homo,GA-G-CTGAN,RF,1,5,35.798091411590576,6.191000938415527,126971,0.08983941214923093,0.9869319766519586,0.8251328666874301,0.7957446808510639,0.8862559241706162,0.722007722007722,2,0.0,0.0,0,True,ensemble,"[10.0, 10.0]",ensemble
protein_homo,GA-G-CTGAN,LGBM,1,5,35.798091411590576,0.5319998264312744,126971,0.08983941214923093,0.9933163779344251,0.8639831563837069,0.7544483985765125,0.6996699669966997,0.8185328185328186,2,0.0,0.0,0,True,ensemble,"[10.0, 10.0]",ensemble
protein_homo,GA-G-CTGAN,MLP,1,5,35.798091411590576,26.129127025604248,126971,0.08983941214923093,0.9936082484973143,0.887763834827297,0.8446215139442231,0.8724279835390947,0.8185328185328186,2,0.0,0.0,0,True,ensemble,"[10.0, 10.0]",ensemble
protein_homo,GA-G-CTGAN,RF,2,5,31.155396461486816,6.188000440597534,126971,0.08983941214923093,0.9904091653771485,0.8524617476147077,0.8156182212581344,0.9306930693069307,0.7258687258687259,2,0.0,0.0,0,True,ensemble,"[10.0, 10.0]",ensemble
protein_homo,GA-G-CTGAN,LGBM,2,5,31.155396461486816,0.5260000228881836,126971,0.08983941214923093,0.9923861741555833,0.8636376347107718,0.7941176470588235,0.7578947368421053,0.833976833976834,2,0.0,0.0,0,True,ensemble,"[10.0, 10.0]",ensemble
protein_homo,GA-G-CTGAN,MLP,2,5,31.155396461486816,25.459388971328735,126971,0.08983941214923093,0.9962091573319983,0.8953657840106013,0.8387096774193549,0.8776371308016878,0.803088803088803,2,0.0,0.0,0,True,ensemble,"[10.0, 10.0]",ensemble
protein_homo,GA-G-CTGAN,RF,3,5,35.00099778175354,6.2350029945373535,126971,0.08983941214923093,0.9847950671736626,0.8396841051548302,0.8217391304347826,0.9402985074626866,0.7297297297297297,2,0.0,0.0,0,True,ensemble,"[10.0, 10.0]",ensemble
protein_homo,GA-G-CTGAN,LGBM,3,5,35.00099778175354,0.5000007152557373,126971,0.08983941214923093,0.9909156623704406,0.887675246490916,0.8110091743119267,0.7727272727272727,0.8532818532818532,2,0.0,0.0,0,True,ensemble,"[10.0, 10.0]",ensemble
protein_homo,GA-G-CTGAN,MLP,3,5,35.00099778175354,27.662503242492676,126971,0.08983941214923093,0.9912803669336846,0.8927213219581577,0.860125260960334,0.9363636363636364,0.7953667953667953,2,0.0,0.0,0,True,ensemble,"[10.0, 10.0]",ensemble
protein_homo,GA-G-CTGAN,RF,4,5,35.643998861312866,6.256001234054565,126971,0.08983941214923093,0.9836810410691551,0.8304437029612785,0.8084210526315789,0.8888888888888888,0.7413127413127413,2,0.0,0.0,0,True,ensemble,"[10.0, 10.0]",ensemble
protein_homo,GA-G-CTGAN,LGBM,4,5,35.643998861312866,0.5009992122650146,126971,0.08983941214923093,0.9950405391373167,0.8692683948441423,0.776386404293381,0.7233333333333334,0.8378378378378378,2,0.0,0.0,0,True,ensemble,"[10.0, 10.0]",ensemble
protein_homo,GA-G-CTGAN,MLP,4,5,35.643998861312866,18.218440532684326,126971,0.08983941214923093,0.9921051952826554,0.8936031356184077,0.865424430641822,0.9330357142857143,0.806949806949807,2,0.0,0.0,0,True,ensemble,"[10.0, 10.0]",ensemble
abalone_19,GA-G-CTGAN,RF,0,4,9.541999578475952,0.2760002613067627,3372,0.07829181494661921,0.816357280617165,0.034908879019707614,0.0,0.0,0.0,5,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
abalone_19,GA-G-CTGAN,LGBM,0,4,9.541999578475952,0.05100059509277344,3372,0.07829181494661921,0.6568828351012536,0.049287704884261534,0.0,0.0,0.0,5,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
abalone_19,GA-G-CTGAN,MLP,0,4,9.541999578475952,1.5485329627990723,3372,0.07829181494661921,0.7311957569913211,0.023681075950600056,0.0,0.0,0.0,5,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
abalone_19,GA-G-CTGAN,RF,1,4,9.118998050689697,0.28854990005493164,3373,0.0782686036169582,0.7735279922779923,0.028679364524959918,0.0,0.0,0.0,5,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
abalone_19,GA-G-CTGAN,LGBM,1,4,9.118998050689697,0.056000471115112305,3373,0.0782686036169582,0.76628861003861,0.023469660435065525,0.0,0.0,0.0,5,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
abalone_19,GA-G-CTGAN,MLP,1,4,9.118998050689697,2.319000482559204,3373,0.0782686036169582,0.7290057915057915,0.02680359891939659,0.0,0.0,0.0,5,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
abalone_19,GA-G-CTGAN,RF,2,4,9.756999731063843,0.2819998264312744,3373,0.0782686036169582,0.7889720077220077,0.05684372395888281,0.0,0.0,0.0,5,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
abalone_19,GA-G-CTGAN,LGBM,2,4,9.756999731063843,0.05999898910522461,3373,0.0782686036169582,0.5923021235521235,0.14128471072389912,0.18181818181818182,0.3333333333333333,0.125,5,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
abalone_19,GA-G-CTGAN,MLP,2,4,9.756999731063843,4.048595666885376,3373,0.0782686036169582,0.8338561776061776,0.02976935004110282,0.0,0.0,0.0,5,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
abalone_19,GA-G-CTGAN,RF,3,4,9.897000074386597,0.28549695014953613,3373,0.0782686036169582,0.740226833976834,0.018483652571320064,0.0,0.0,0.0,5,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
abalone_19,GA-G-CTGAN,LGBM,3,4,9.897000074386597,0.057000160217285156,3373,0.0782686036169582,0.4825048262548262,0.03630399165593714,0.15384615384615385,0.2,0.125,5,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
abalone_19,GA-G-CTGAN,MLP,3,4,9.897000074386597,3.2913501262664795,3373,0.0782686036169582,0.7539816602316602,0.01919825584125424,0.0,0.0,0.0,5,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
pageblocks,GA-G-CTGAN,RF,0,3,8.35499906539917,0.28841114044189453,3828,0.05172413793103448,0.9998347107438017,0.9733333333333334,0.7692307692307693,0.625,1.0,4,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0]",ensemble
pageblocks,GA-G-CTGAN,LGBM,0,3,8.35499906539917,0.06099867820739746,3828,0.05172413793103448,0.9995592286501378,0.9353174603174603,0.7407407407407407,0.5882352941176471,1.0,4,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0]",ensemble
pageblocks,GA-G-CTGAN,MLP,0,3,8.35499906539917,1.3407671451568604,3828,0.05172413793103448,0.9977410468319559,0.5619612332112333,0.6923076923076923,0.5625,0.9,4,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0]",ensemble
pageblocks,GA-G-CTGAN,RF,1,3,9.894999980926514,0.27975940704345703,3829,0.05197179420214155,0.9988368533823079,0.7911916786916788,0.6956521739130435,0.5714285714285714,0.8888888888888888,6,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
pageblocks,GA-G-CTGAN,LGBM,1,3,9.894999980926514,0.04500007629394531,3829,0.05197179420214155,0.9986531986531986,0.7813232576390472,0.5925925925925926,0.4444444444444444,0.8888888888888888,6,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
pageblocks,GA-G-CTGAN,MLP,1,3,9.894999980926514,1.3736281394958496,3829,0.05197179420214155,0.9987756351392715,0.8019240019240019,0.7619047619047619,0.6666666666666666,0.8888888888888888,6,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
pageblocks,GA-G-CTGAN,RF,2,3,8.169003009796143,0.27081990242004395,3839,0.054441260744985676,0.9996326905417815,0.9278138528138529,0.8571428571428571,0.75,1.0,4,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0]",ensemble
pageblocks,GA-G-CTGAN,LGBM,2,3,8.169003009796143,0.04600048065185547,3839,0.054441260744985676,0.9990205081114173,0.724514991181658,0.782608695652174,0.6428571428571429,1.0,4,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0]",ensemble
pageblocks,GA-G-CTGAN,MLP,2,3,8.169003009796143,1.5559720993041992,3839,0.054441260744985676,0.9992041628405264,0.8770180436847104,0.75,0.8571428571428571,0.6666666666666666,4,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0]",ensemble
fraud_detection,GA-G-CTGAN,RF,0,5,28.55999779701233,17.309999465942383,231775,0.01865170963218639,0.9696389710018958,0.7781834728288152,0.782608695652174,0.75,0.8181818181818182,7,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
fraud_detection,GA-G-CTGAN,LGBM,0,5,28.55999779701233,0.45999956130981445,231775,0.01865170963218639,0.9825993256519258,0.6737790739387606,0.5664335664335665,0.43315508021390375,0.8181818181818182,7,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
fraud_detection,GA-G-CTGAN,MLP,0,5,28.55999779701233,44.033873319625854,231775,0.01865170963218639,0.952072116625517,0.7937145352951841,0.8,0.8888888888888888,0.7272727272727273,7,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
fraud_detection,GA-G-CTGAN,RF,1,5,15.524000883102417,17.081002712249756,231775,0.01865170963218639,0.9862799779089809,0.8587429211635563,0.8527918781725888,0.8571428571428571,0.8484848484848485,3,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0]",ensemble
fraud_detection,GA-G-CTGAN,LGBM,1,5,15.524000883102417,0.43900084495544434,231775,0.01865170963218639,0.979855889674225,0.7379307551601243,0.7044534412955465,0.5878378378378378,0.8787878787878788,3,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0]",ensemble
fraud_detection,GA-G-CTGAN,MLP,1,5,15.524000883102417,34.88722586631775,231775,0.01865170963218639,0.966909479580285,0.8711186820077511,0.8817204301075269,0.9425287356321839,0.8282828282828283,3,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0]",ensemble
fraud_detection,GA-G-CTGAN,RF,2,5,18.965038537979126,17.183001041412354,231786,0.018698282036015982,0.990569708002083,0.8448347836191743,0.83,0.8137254901960784,0.8469387755102041,4,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0]",ensemble
fraud_detection,GA-G-CTGAN,LGBM,2,5,18.965038537979126,0.49700093269348145,231786,0.018698282036015982,0.9829629898140427,0.740662578365509,0.6176470588235294,0.4827586206896552,0.8571428571428571,4,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0]",ensemble
fraud_detection,GA-G-CTGAN,MLP,2,5,18.965038537979126,41.45516324043274,231786,0.018698282036015982,0.9618928344423959,0.8441479911056745,0.8648648648648649,0.9195402298850575,0.8163265306122449,4,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0]",ensemble
fraud_detection,GA-G-CTGAN,RF,3,5,34.12399649620056,17.086002349853516,231786,0.018698282036015982,0.9596619084825073,0.8431034688790451,0.8241206030150754,0.8118811881188119,0.8367346938775511,8,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
fraud_detection,GA-G-CTGAN,LGBM,3,5,34.12399649620056,0.4829995632171631,231786,0.018698282036015982,0.96070496327191,0.767220188623729,0.6153846153846154,0.48,0.8571428571428571,8,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
fraud_detection,GA-G-CTGAN,MLP,3,5,34.12399649620056,40.428913593292236,231786,0.018698282036015982,0.9576897498355339,0.835189126509855,0.8387096774193549,0.8863636363636364,0.7959183673469388,8,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",ensemble
fraud_detection,GA-G-CTGAN,RF,4,5,18.11099863052368,17.243000984191895,231786,0.018698282036015982,0.975328726007048,0.8122275382183106,0.8159203980099502,0.7961165048543689,0.8367346938775511,4,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0]",ensemble
fraud_detection,GA-G-CTGAN,LGBM,4,5,18.11099863052368,0.45799946784973145,231786,0.018698282036015982,0.9714390513252942,0.7298951551394349,0.6434108527131783,0.51875,0.8469387755102041,4,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0]",ensemble
fraud_detection,GA-G-CTGAN,MLP,4,5,18.11099863052368,37.25383520126343,231786,0.018698282036015982,0.961877940068629,0.7699765697499208,0.736318407960199,0.7184466019417476,0.7551020408163265,4,0.0,0.0,0,True,ensemble,"[10.0, 10.0, 10.0, 10.0]",ensemble
