dataset,oversampling,classifier,fold,n_splits,oversample_time,train_time,n_resampled,minority_ratio,AUC,PR_AUC,F1,Precision,Recall,ga_best_k,ga_best_cv_auc,ga_ga_time,ga_gens_run,ga_fell_back,ga_surrogate,ga_ratio_vec,surrogate
mammography,GA-G-CTGAN,RF,2,5,70.73599934577942,0.32000041007995605,10963,0.20295539542096142,0.9505720823798627,0.6281342096593558,0.5740740740740741,0.5535714285714286,0.5961538461538461,7,0.9927479119094939,59.57,15,False,rf,"[9.586, 9.688, 9.939, 9.621, 9.555, 9.642, 9.664]",rf
mammography,GA-G-CTGAN,LGBM,2,5,70.73599934577942,0.07200431823730469,10963,0.20295539542096142,0.9616616792818167,0.6711536724507629,0.6371681415929203,0.5901639344262295,0.6923076923076923,7,0.9927479119094939,59.57,15,False,rf,"[9.586, 9.688, 9.939, 9.621, 9.555, 9.642, 9.664]",rf
mammography,GA-G-CTGAN,MLP,2,5,70.73599934577942,9.735346794128418,10963,0.20295539542096142,0.9677961626474213,0.5879023436567045,0.5785123966942148,0.5072463768115942,0.6730769230769231,7,0.9927479119094939,59.57,15,False,rf,"[9.586, 9.688, 9.939, 9.621, 9.555, 9.642, 9.664]",rf
mammography,GA-G-CTGAN,RF,3,5,70.54200053215027,0.3469991683959961,10986,0.20453304205352266,0.9587956114398422,0.7026519919293589,0.5811965811965812,0.5230769230769231,0.6538461538461539,9,0.9875038022241501,56.16,13,False,rf,"[9.914, 9.819, 9.882, 9.678, 9.914, 9.954, 9.886, 9.593, 9.735]",rf
mammography,GA-G-CTGAN,LGBM,3,5,70.54200053215027,0.0670015811920166,10986,0.20453304205352266,0.975745808678501,0.7313828747670973,0.6440677966101694,0.5757575757575758,0.7307692307692307,9,0.9875038022241501,56.16,13,False,rf,"[9.914, 9.819, 9.882, 9.678, 9.914, 9.954, 9.886, 9.593, 9.735]",rf
mammography,GA-G-CTGAN,MLP,3,5,70.54200053215027,10.095500707626343,10986,0.20453304205352266,0.9710129613975768,0.7025382285232258,0.6296296296296297,0.6071428571428571,0.6538461538461539,9,0.9875038022241501,56.16,13,False,rf,"[9.914, 9.819, 9.882, 9.678, 9.914, 9.954, 9.886, 9.593, 9.735]",rf
mammography,GA-G-CTGAN,RF,4,5,54.013999700546265,0.3399996757507324,11003,0.20576206489139326,0.9176660679064526,0.6075291160559968,0.4840764331210191,0.3619047619047619,0.7307692307692307,8,0.9872463344139909,39.31,9,False,rf,"[9.888, 9.724, 9.929, 9.845, 9.55, 9.984, 9.879, 9.894]",rf
mammography,GA-G-CTGAN,LGBM,4,5,54.013999700546265,0.07200026512145996,11003,0.20576206489139326,0.9279242392223161,0.6499952976327558,0.5972222222222222,0.4673913043478261,0.8269230769230769,8,0.9872463344139909,39.31,9,False,rf,"[9.888, 9.724, 9.929, 9.845, 9.55, 9.984, 9.879, 9.894]",rf
mammography,GA-G-CTGAN,MLP,4,5,54.013999700546265,7.340626955032349,11003,0.20576206489139326,0.9160723091011553,0.6260634653586189,0.5985401459854015,0.4823529411764706,0.7884615384615384,8,0.9872463344139909,39.31,9,False,rf,"[9.888, 9.724, 9.929, 9.845, 9.55, 9.984, 9.879, 9.894]",rf
protein_homo,GA-G-CTGAN,RF,0,5,35.17300009727478,6.232001066207886,126960,0.08976055450535601,0.9850199556422947,0.838870746691342,0.7975206611570248,0.8616071428571429,0.7423076923076923,2,0.0,0.0,0,True,rf,"[10.0, 10.0]",rf
protein_homo,GA-G-CTGAN,LGBM,0,5,35.17300009727478,0.5209996700286865,126960,0.08976055450535601,0.9880716113349113,0.8648398104174635,0.7452991452991453,0.6707692307692308,0.8384615384615385,2,0.0,0.0,0,True,rf,"[10.0, 10.0]",rf
protein_homo,GA-G-CTGAN,MLP,0,5,35.17300009727478,26.457732677459717,126960,0.08976055450535601,0.9891878759155767,0.8922505489921915,0.8492063492063492,0.8770491803278688,0.823076923076923,2,0.0,0.0,0,True,rf,"[10.0, 10.0]",rf
protein_homo,GA-G-CTGAN,RF,1,5,35.7090380191803,6.187958717346191,126971,0.08983941214923093,0.9855191306854454,0.8277438962210208,0.7957446808510639,0.8862559241706162,0.722007722007722,2,0.0,0.0,0,True,rf,"[10.0, 10.0]",rf
protein_homo,GA-G-CTGAN,LGBM,1,5,35.7090380191803,0.5369997024536133,126971,0.08983941214923093,0.9923712732545933,0.859441176707623,0.7584973166368515,0.7066666666666667,0.8185328185328186,2,0.0,0.0,0,True,rf,"[10.0, 10.0]",rf
protein_homo,GA-G-CTGAN,MLP,1,5,35.7090380191803,25.09256362915039,126971,0.08983941214923093,0.993883280373883,0.8830200633814137,0.8559837728194726,0.9017094017094017,0.8146718146718147,2,0.0,0.0,0,True,rf,"[10.0, 10.0]",rf
protein_homo,GA-G-CTGAN,RF,2,5,31.888067960739136,6.694463729858398,126971,0.08983941214923093,0.9887117990679652,0.8485077667180991,0.8209606986899564,0.9447236180904522,0.7258687258687259,2,0.0,0.0,0,True,rf,"[10.0, 10.0]",rf
protein_homo,GA-G-CTGAN,LGBM,2,5,31.888067960739136,0.6130008697509766,126971,0.08983941214923093,0.9933127028243154,0.8577488165210572,0.781021897810219,0.740484429065744,0.8262548262548263,2,0.0,0.0,0,True,rf,"[10.0, 10.0]",rf
protein_homo,GA-G-CTGAN,MLP,2,5,31.888067960739136,22.472160816192627,126971,0.08983941214923093,0.9958959043102894,0.9130470645036455,0.8683127572016461,0.9295154185022027,0.8146718146718147,2,0.0,0.0,0,True,rf,"[10.0, 10.0]",rf
protein_homo,GA-G-CTGAN,RF,3,5,35.865509271621704,6.384802341461182,126971,0.08983941214923093,0.9852976885962937,0.8543330695011903,0.8250539956803455,0.9362745098039216,0.7374517374517374,2,0.0,0.0,0,True,rf,"[10.0, 10.0]",rf
protein_homo,GA-G-CTGAN,LGBM,3,5,35.865509271621704,0.5550003051757812,126971,0.08983941214923093,0.9911558141110597,0.8855063673416921,0.7985347985347986,0.759581881533101,0.8416988416988417,2,0.0,0.0,0,True,rf,"[10.0, 10.0]",rf
protein_homo,GA-G-CTGAN,MLP,3,5,35.865509271621704,24.1947820186615,126971,0.08983941214923093,0.9919736931609141,0.8818407458821342,0.8565573770491803,0.9126637554585153,0.806949806949807,2,0.0,0.0,0,True,rf,"[10.0, 10.0]",rf
protein_homo,GA-G-CTGAN,RF,4,5,35.71100115776062,6.564999580383301,126971,0.08983941214923093,0.9875989757267664,0.8298138621664064,0.8240343347639485,0.927536231884058,0.7413127413127413,2,0.0,0.0,0,True,rf,"[10.0, 10.0]",rf
protein_homo,GA-G-CTGAN,LGBM,4,5,35.71100115776062,0.5519983768463135,126971,0.08983941214923093,0.9931526684840866,0.8605650342356328,0.7940630797773655,0.7642857142857142,0.8262548262548263,2,0.0,0.0,0,True,rf,"[10.0, 10.0]",rf
protein_homo,GA-G-CTGAN,MLP,4,5,35.71100115776062,23.464954137802124,126971,0.08983941214923093,0.9927672496638611,0.8798418524927019,0.8230616302186878,0.8483606557377049,0.7992277992277992,2,0.0,0.0,0,True,rf,"[10.0, 10.0]",rf
abalone_19,GA-G-CTGAN,RF,0,4,9.892515182495117,0.26799941062927246,3372,0.07829181494661921,0.7818225650916104,0.03924967547149041,0.0,0.0,0.0,5,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0]",rf
abalone_19,GA-G-CTGAN,LGBM,0,4,9.892515182495117,0.05900168418884277,3372,0.07829181494661921,0.778387174541948,0.05362826880328506,0.0,0.0,0.0,5,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0]",rf
abalone_19,GA-G-CTGAN,MLP,0,4,9.892515182495117,2.6909592151641846,3372,0.07829181494661921,0.7591610414657667,0.056903910358807534,0.15384615384615385,0.1111111111111111,0.25,5,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0]",rf
abalone_19,GA-G-CTGAN,RF,1,4,9.738544702529907,0.2739994525909424,3373,0.0782686036169582,0.7391409266409266,0.027308942004867033,0.0,0.0,0.0,5,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0]",rf
abalone_19,GA-G-CTGAN,LGBM,1,4,9.738544702529907,0.0540010929107666,3373,0.0782686036169582,0.8174469111969113,0.03970871692489151,0.0,0.0,0.0,5,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0]",rf
abalone_19,GA-G-CTGAN,MLP,1,4,9.738544702529907,3.1339111328125,3373,0.0782686036169582,0.722007722007722,0.027309287141733484,0.07407407407407407,0.05263157894736842,0.125,5,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0]",rf
abalone_19,GA-G-CTGAN,RF,2,4,9.526000499725342,0.2826821804046631,3373,0.0782686036169582,0.7489744208494209,0.028735555390487822,0.0,0.0,0.0,5,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0]",rf
abalone_19,GA-G-CTGAN,LGBM,2,4,9.526000499725342,0.05799984931945801,3373,0.0782686036169582,0.6225868725868727,0.14121247733013234,0.18181818181818182,0.3333333333333333,0.125,5,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0]",rf
abalone_19,GA-G-CTGAN,MLP,2,4,9.526000499725342,4.099413156509399,3373,0.0782686036169582,0.7223696911196911,0.016676643650821752,0.0,0.0,0.0,5,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0]",rf
abalone_19,GA-G-CTGAN,RF,3,4,9.550659894943237,0.28400158882141113,3373,0.0782686036169582,0.7436052123552124,0.022739319768768144,0.0,0.0,0.0,5,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0]",rf
abalone_19,GA-G-CTGAN,LGBM,3,4,9.550659894943237,0.06299853324890137,3373,0.0782686036169582,0.666988416988417,0.03998661213516928,0.125,0.125,0.125,5,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0]",rf
abalone_19,GA-G-CTGAN,MLP,3,4,9.550659894943237,3.8263697624206543,3373,0.0782686036169582,0.7261100386100385,0.01502169844194056,0.0,0.0,0.0,5,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0]",rf
pageblocks,GA-G-CTGAN,RF,0,3,7.445231914520264,0.2909979820251465,3828,0.05172413793103448,0.9995592286501378,0.9413888888888888,0.75,0.6428571428571429,0.9,4,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0]",rf
pageblocks,GA-G-CTGAN,LGBM,0,3,7.445231914520264,0.0560002326965332,3828,0.05172413793103448,0.9992561983471075,0.8763888888888888,0.7619047619047619,0.7272727272727273,0.8,4,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0]",rf
pageblocks,GA-G-CTGAN,MLP,0,3,7.445231914520264,1.1110014915466309,3828,0.05172413793103448,0.9982920110192838,0.646969696969697,0.72,0.6,0.9,4,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0]",rf
pageblocks,GA-G-CTGAN,RF,1,3,9.913001775741577,0.2649984359741211,3829,0.05197179420214155,0.9992653810835629,0.7625932709266043,0.782608695652174,0.6428571428571429,1.0,6,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",rf
pageblocks,GA-G-CTGAN,LGBM,1,3,9.913001775741577,0.04399895668029785,3829,0.05197179420214155,0.9989592898683808,0.8012496762496764,0.6666666666666666,0.5,1.0,6,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",rf
pageblocks,GA-G-CTGAN,MLP,1,3,9.913001775741577,1.5129997730255127,3829,0.05197179420214155,0.9992041628405264,0.8708112874779543,0.7368421052631579,0.7,0.7777777777777778,6,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",rf
pageblocks,GA-G-CTGAN,RF,2,3,7.882999897003174,0.26800036430358887,3839,0.054441260744985676,0.9994490358126722,0.8909171075837745,0.8421052631578947,0.8,0.8888888888888888,4,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0]",rf
pageblocks,GA-G-CTGAN,LGBM,2,3,7.882999897003174,0.0540008544921875,3839,0.054441260744985676,0.9993878175696359,0.8733605900272567,0.8571428571428571,0.75,1.0,4,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0]",rf
pageblocks,GA-G-CTGAN,MLP,2,3,7.882999897003174,1.8197553157806396,3839,0.054441260744985676,0.9990817263544536,0.8200837742504409,0.7058823529411765,0.75,0.6666666666666666,4,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0]",rf
fraud_detection,GA-G-CTGAN,RF,0,5,29.129329204559326,17.47499990463257,231775,0.01865170963218639,0.9723769890310522,0.7875862374827178,0.7821782178217822,0.7669902912621359,0.797979797979798,7,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",rf
fraud_detection,GA-G-CTGAN,LGBM,0,5,29.129329204559326,0.46900153160095215,231775,0.01865170963218639,0.9779686672041983,0.6807772237697567,0.6835443037974683,0.5869565217391305,0.8181818181818182,7,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",rf
fraud_detection,GA-G-CTGAN,MLP,0,5,29.129329204559326,36.719438791275024,231775,0.01865170963218639,0.9562490884967715,0.7984220634291269,0.8167539267015707,0.8478260869565217,0.7878787878787878,7,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",rf
fraud_detection,GA-G-CTGAN,RF,1,5,16.490098237991333,17.400174617767334,231775,0.01865170963218639,0.9836567138063718,0.8754744313078935,0.8512820512820513,0.8645833333333334,0.8383838383838383,3,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0]",rf
fraud_detection,GA-G-CTGAN,LGBM,1,5,16.490098237991333,0.48701024055480957,231775,0.01865170963218639,0.9723237865527228,0.7597324440409341,0.7767857142857143,0.696,0.8787878787878788,3,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0]",rf
fraud_detection,GA-G-CTGAN,MLP,1,5,16.490098237991333,44.348665714263916,231775,0.01865170963218639,0.9598753836307253,0.8696443729119261,0.8791208791208791,0.963855421686747,0.8080808080808081,3,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0]",rf
fraud_detection,GA-G-CTGAN,RF,2,5,19.46899962425232,17.461052656173706,231786,0.018698282036015982,0.9872671049321193,0.8468925054634241,0.8307692307692308,0.8350515463917526,0.826530612244898,4,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0]",rf
fraud_detection,GA-G-CTGAN,LGBM,2,5,19.46899962425232,0.5350000858306885,231786,0.018698282036015982,0.9828074064157784,0.7301539909547298,0.7088607594936709,0.60431654676259,0.8571428571428571,4,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0]",rf
fraud_detection,GA-G-CTGAN,MLP,2,5,19.46899962425232,53.22811722755432,231786,0.018698282036015982,0.9732305035339144,0.8173355430429625,0.8082901554404145,0.8210526315789474,0.7959183673469388,4,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0]",rf
fraud_detection,GA-G-CTGAN,RF,3,5,34.426997900009155,16.945000171661377,231786,0.018698282036015982,0.9606457446774148,0.8198008199884698,0.8,0.7843137254901961,0.8163265306122449,8,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",rf
fraud_detection,GA-G-CTGAN,LGBM,3,5,34.426997900009155,0.4780004024505615,231786,0.018698282036015982,0.9755795975073638,0.7424273627379926,0.5478547854785478,0.40487804878048783,0.8469387755102041,8,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",rf
fraud_detection,GA-G-CTGAN,MLP,3,5,34.426997900009155,55.66599488258362,231786,0.018698282036015982,0.9717762384133437,0.8259066631321131,0.8279569892473119,0.875,0.7857142857142857,8,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",rf
fraud_detection,GA-G-CTGAN,RF,4,5,19.41003441810608,17.520227909088135,231786,0.018698282036015982,0.9764719140562333,0.8085259140921569,0.7961165048543689,0.7592592592592593,0.8367346938775511,4,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0]",rf
fraud_detection,GA-G-CTGAN,LGBM,4,5,19.41003441810608,0.48199963569641113,231786,0.018698282036015982,0.9776908301262577,0.7295478686172253,0.6356589147286822,0.5125,0.8367346938775511,4,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0]",rf
fraud_detection,GA-G-CTGAN,MLP,4,5,19.41003441810608,26.714330434799194,231786,0.018698282036015982,0.9583451022812798,0.8040976000392681,0.813953488372093,0.9459459459459459,0.7142857142857143,4,0.0,0.0,0,True,rf,"[10.0, 10.0, 10.0, 10.0]",rf
