dataset,oversampling,classifier,AUC_mean,AUC_std,PRAUC_mean,F1_mean,oversample_time,train_time,n_splits,minority_ratio
protein_homo,GMMSampling,RF,0.9739502066989866,0.00524709238222698,0.8097629884261204,0.7313951587034808,10.5625581741333,9.191201448440552,5,0.49999914235971143
protein_homo,None,LGBM,0.9930409618417995,0.0011596818979549253,0.8857364088456802,0.6769263965030832,0.000999307632446289,0.5162001609802246,5,0.008891877231030928
protein_homo,None,MLP,0.9919845376655456,0.0034576198851579837,0.8878363077093822,0.8436209644567711,0.000999307632446289,34.70484595298767,5,0.008891877231030928
protein_homo,None,RF,0.9920459692641341,0.001687702048498799,0.8806709869451634,0.8311409888364517,0.000999307632446289,5.133000755310059,5,0.008891877231030928
protein_homo,SMOTE,LGBM,0.9928985392460177,0.0009728456389544864,0.8775374381882992,0.6129748151141513,0.18039932250976562,0.9486177921295166,5,0.5
protein_homo,SMOTE,MLP,0.9900002286278289,0.0039045572454515375,0.8779860070945287,0.8268759094498552,0.18039932250976562,57.01157698631287,5,0.5
protein_homo,SMOTE,RF,0.9922705728731828,0.0014663829020202654,0.8836520982147877,0.716623209519987,0.18039932250976562,20.318800306320192,5,0.5
protein_homo,TVAE,LGBM,0.9835915805108633,0.0027708204491547045,0.8068460189274897,0.716868696147204,25.961903524398803,0.9303995609283447,5,0.5
protein_homo,TVAE,MLP,0.9908441800910044,0.0027721032250305725,0.8770829538681462,0.8182028465767747,25.961903524398803,112.035879611969,5,0.5
protein_homo,TVAE,RF,0.9778361934445143,0.0022445062929179107,0.7913449035670828,0.6827691604502517,25.961903524398803,21.027401304244997,5,0.5
wine_quality,ADASYN,LGBM,0.8546089567828699,0.024398322446408265,0.2942923525613059,0.3468005679419778,0.011400079727172852,0.06299986839294433,5,0.5011062619335048
wine_quality,ADASYN,MLP,0.7795348370639993,0.06368177341686183,0.2834976769846793,0.3532100419460461,0.011400079727172852,9.96980094909668,5,0.5011062619335048
wine_quality,ADASYN,RF,0.8497958722242922,0.015248922169057686,0.28040214335238195,0.3092297599572754,0.011400079727172852,0.33458781242370605,5,0.5011062619335048
wine_quality,CTGAN,LGBM,0.8474950560316415,0.021612513642584725,0.2184335183197114,0.1980858195222773,2.4478030681610106,0.06360001564025879,5,0.5
wine_quality,CTGAN,MLP,0.7963174202834861,0.037880777079360266,0.2153901959947666,0.3085141254575957,2.4478030681610106,11.188394260406493,5,0.5
wine_quality,CTGAN,RF,0.8129508087090273,0.04246793083049002,0.1707825788136363,0.13577543314385418,2.4478030681610106,0.2970005512237549,5,0.5
wine_quality,G-SMOTE,LGBM,0.8523587744690607,0.021798824391844124,0.2888123536451791,0.35030842270709084,0.267199182510376,0.0662003517150879,5,0.5
wine_quality,G-SMOTE,MLP,0.7472409312812281,0.06189915538830835,0.2885129665855568,0.35772030590920545,0.267199182510376,8.013800144195557,5,0.5
wine_quality,G-SMOTE,RF,0.8569081807151797,0.00827819072994028,0.3076021116219456,0.3365219298258565,0.267199182510376,0.3399998664855957,5,0.5
wine_quality,GMMSampling,LGBM,0.836673099398444,0.033197104648861525,0.20596893195722465,0.2387557171349008,0.7178130626678467,0.06200013160705566,5,0.4999489405157008
wine_quality,GMMSampling,MLP,0.8219259025727743,0.044099989873487094,0.22418846255065325,0.21723863110291997,0.7178130626678467,8.373254203796387,5,0.4999489405157008
wine_quality,GMMSampling,RF,0.8410140787659346,0.022568963224774446,0.2237847703726737,0.24089168751105086,0.7178130626678467,0.2722004413604736,5,0.4999489405157008
wine_quality,None,LGBM,0.877762810530573,0.028931681743758143,0.3556624644957487,0.3794521339579014,0.0,0.05899934768676758,5,0.0373621736019635
wine_quality,None,MLP,0.7762385397061962,0.08322832915785165,0.29366779468527704,0.36916244646605884,0.0,7.489048814773559,5,0.0373621736019635
wine_quality,None,RF,0.8703280693206462,0.029786036698610716,0.36415609408457517,0.3220810512239084,0.0,0.22830963134765625,5,0.0373621736019635
wine_quality,SMOTE,LGBM,0.8486263570038755,0.021763280955663968,0.30850243813172507,0.34828787420348783,0.0018003463745117187,0.07379989624023438,5,0.5
wine_quality,SMOTE,MLP,0.7516987825577434,0.05554387629954407,0.27752316683370815,0.3730561004687876,0.0018003463745117187,8.831951236724853,5,0.5
wine_quality,SMOTE,RF,0.8570342877341817,0.012904383243988106,0.30175005677315847,0.3356373328911364,0.0018003463745117187,0.3247992515563965,5,0.5
wine_quality,TVAE,LGBM,0.8305443301201519,0.04304862445398946,0.1707994787500582,0.20207923072112538,1.5550044536590577,0.06340017318725585,5,0.5
wine_quality,TVAE,MLP,0.793421576401428,0.09421684157537306,0.22285102669388773,0.3332624910842733,1.5550044536590577,14.22020082473755,5,0.5
wine_quality,TVAE,RF,0.8198687022122865,0.03469634294282574,0.14389465687766764,0.19014922165084175,1.5550044536590577,0.32599973678588867,5,0.5
yeast_me2,ADASYN,LGBM,0.9198670730599778,0.042089144580937224,0.4162761925384283,0.39814733414733416,0.002600240707397461,0.05399999618530273,5,0.4992112528240976
yeast_me2,ADASYN,MLP,0.8650999997784921,0.017223047432168813,0.3913825460762681,0.4273852813852813,0.002600240707397461,4.214234018325806,5,0.4992112528240976
yeast_me2,ADASYN,RF,0.9272704900421086,0.021726919514014925,0.43941154566898744,0.39062899106002547,0.002600240707397461,0.20574889183044434,5,0.4992112528240976
yeast_me2,CTGAN,LGBM,0.9384806546003885,0.02126469156950108,0.4460596541457439,0.37174603174603177,1.619001531600952,0.05119919776916504,5,0.5
yeast_me2,CTGAN,MLP,0.8714745121840466,0.04209101750269857,0.3236379374693793,0.29583760027308414,1.619001531600952,4.1022742748260494,5,0.5
yeast_me2,CTGAN,RF,0.9269649862332789,0.04502056436441725,0.46041838686440695,0.15238095238095237,1.619001531600952,0.20279788970947266,5,0.5
yeast_me2,G-SMOTE,LGBM,0.9197628757052261,0.04904495270877633,0.43392180215750453,0.43952380952380954,0.2490006923675537,0.0582005500793457,5,0.4977041237115897
yeast_me2,G-SMOTE,MLP,0.8636897249092371,0.02858638582700634,0.369838852188506,0.41500846979107847,0.2490006923675537,4.113003826141357,5,0.4977041237115897
yeast_me2,G-SMOTE,RF,0.931569228997167,0.01982481302323513,0.451377706014537,0.41614500442086655,0.2490006923675537,0.21136984825134278,5,0.4977041237115897
yeast_me2,GMMSampling,LGBM,0.9386640189079213,0.019355986124803853,0.3453354836148102,0.3670331500916209,0.6156517505645752,0.04619917869567871,5,0.499746835443038
yeast_me2,GMMSampling,MLP,0.8882382584156421,0.032110850944475744,0.30279357739906776,0.26566763344615507,0.6156517505645752,2.1893282413482664,5,0.499746835443038
yeast_me2,GMMSampling,RF,0.932614503013616,0.031149857901401734,0.40383010034514,0.38432534586504113,0.6156517505645752,0.2163701057434082,5,0.499746835443038
yeast_me2,None,LGBM,0.9166957875827055,0.026426671366934953,0.41207969471811756,0.3327419247419247,0.0,0.044399261474609375,5,0.034366552353072996
yeast_me2,None,MLP,0.8749722339744513,0.02968387728237183,0.42854838002637585,0.33876547429179005,0.0,2.227800464630127,5,0.034366552353072996
yeast_me2,None,RF,0.9354980717730162,0.01734120572420145,0.448071781576065,0.44938862307283356,0.0,0.19417710304260255,5,0.034366552353072996
yeast_me2,SMOTE,LGBM,0.9243922374742773,0.0378432289603047,0.44005457226294686,0.39419589106545627,0.0010002613067626952,0.05399904251098633,5,0.5
yeast_me2,SMOTE,MLP,0.8570467669802481,0.02776623645515996,0.43942408760092,0.42839977413890457,0.0010002613067626952,3.843800497055054,5,0.5
yeast_me2,SMOTE,RF,0.9269032076570879,0.019215919758863272,0.45293351927518843,0.3889036251105217,0.0010002613067626952,0.2061399459838867,5,0.5
yeast_me2,TVAE,LGBM,0.9398504156597284,0.02400253221572987,0.43105945355877073,0.31675213675213676,1.0071999073028564,0.05019855499267578,5,0.5
yeast_me2,TVAE,MLP,0.8802021038828135,0.020589951002363497,0.4369900755811689,0.3619576719576719,1.0071999073028564,3.17900013923645,5,0.5
yeast_me2,TVAE,RF,0.9430099612139523,0.0345630289756043,0.4498629697040316,0.158974358974359,1.0071999073028564,0.20779938697814943,5,0.5
